2024,031000,03100,1200,233102,Retribuciones del personal fijo,10,0,0
2024,031000,03100,1200,462102,NEAR. Retribuciones del personal fijo,0,12,0
2024,031000,03100,1210,233100,Retribuciones del personal contratado para cubrir plazas reservadas,10,12,0
2024,031000,03100,1210,233102,NEAR. Retribuciones del personal fijo,10,0,0
2024,031000,03100,1210,462102,NEAR. Retribuciones del personal contratado para cubrir plazas reservadas,0,12,0
2024,031000,03100,1211,233100,Retribuciones del personal contratado para cubrir vacantes,70077,"81671,34","81336,28"
2024,031000,03100,1211,233102,NEAR. Retribuciones del personal contratado para cubrir plazas reservadas,10,0,0
2024,031000,03100,1211,462102,NEAR. Retribuciones del personal contratado para cubrir vacantes,0,12,0
2024,031000,03100,1220,233100,Retribuciones del personal contratado temporal,26152,"6094,15",0
2024,031000,03100,1220,233102,NEAR. Retribuciones del personal contratado temporal,10,0,0
2024,031000,03100,1220,462102,NEAR. Retribuciones del personal contratado temporal,0,"36076,42","36064,42"
2024,031000,03100,1250,233100,Retribuciones del personal contratado para sustituciones,35000,"44670,28","7934,62"
2024,031000,03100,1400,233100,Retribuciones personales,72580,"71445,05","48379,18"
2024,031000,03100,1400,233102,NEAR. Retribuciones  personales,315,"13,45",0
2024,031000,03100,1400,462102,NEAR. Retribuciones personales,0,"312,55","311,66"
2024,031000,03100,1600,233100,Seguridad social,111204,113992,"91287,33"
2024,031000,03100,1600,233102,NEAR. Seguridad Social,10,12,0
2024,031000,03100,1600,462102,NEAR. Seguridad Social,0,11935,"10900,84"
2024,031000,03100,1707,233100,Remuneración por trabajo a turnos,10,12,0
2024,031000,03100,2061,462100,Arrendamiento de programas y licencias,8000,8000,"43,67"
2024,031000,03100,2261,462100,Atenciones protocolarias y de representación,1000,1000,0
2024,031000,03100,2262,462100,Acciones de publicidad de la OAP,0,0,"58354,3"
2024,031000,03100,2266,462100,MRR Formación en trabajo en red con enfoque dialógico,10,68375,68375
2024,031000,03100,2269,462100,Divulgación y edición de la actividad de la Oficina de Análisis y Prospección,50000,50000,"23423,87"
2024,031000,03100,2269,462102,Promoción de la mejora continua y acciones formativas,20000,20000,"3039,95"
2024,031000,03100,2269,462103,Proyecto NEAR Interreg Europe. Gastos diversos,6000,6000,0
2024,031000,03100,2269,462104,MRR Formación profesionales en trabajo en red con enfoque dialógico,10,"125460,99","70175,6"
2024,031000,03100,2276,462100,Análisis del ámbito socioeconómico e investigación prospectiva,327105,327105,"183838,92"
2024,031000,03100,2276,462102,Proyectos de innovación social y proyectos europeos,119940,119940,"17074,33"
2024,031000,03100,2279,462100,Proyecto NEAR Interreg Europe. Asistencia técnica,29948,29948,"63516,1"
2024,031000,03100,2279,462102,MRR Asistencia técnica Instituto de Invest. Innovación y Desarrollo de soluciones para envejecimiento y dependencia,10,10,0
2024,031000,03100,2279,462103,MRR Arrendamiento de servicios trabajo en red con enfoque dialógico,10,"10738,75","10738,75"
2024,031000,03100,2280,462100,"Energía eléctrica, agua y calefacción",8500,8500,0
2024,031000,03100,2301,462100,Proyecto NEAR Interreg Europe. Gastos de viaje,5580,5580,"14512,8"
2024,031000,03100,2301,462102,Locomoción y gastos de viaje,4000,4000,"1920,04"
2024,031000,03100,4455,462100,MRR Transferencia corriente UPNA,10,120000,0
2024,031000,03100,4609,462100,MRR Convenios con EELL para trabajo en red con enfoque dialógico,10,0,0
2024,031000,03100,4609,462102,(E) Convenio con al Ayuntamiento de Barañain para la realización de un estudio sobre personas mayores y sus necesidades,10000,10000,10000
2024,031000,03100,4609,462103,MRR Convenio con el Ayuntamiento de Pamplona para trabajo en red con enfoque dialógico,0,123282,123282
2024,031000,03100,4809,462100,Becas y proyectos de investigación,45600,45600,"18426,93"
2024,031000,03100,4809,462102,Becas concedidas,10,10,"247,74"
2024,031000,03100,4819,462100,MRR Subvenciones corrientes proyectos de innovación rural,300000,"1378387,29","1024775,94"
2024,031000,03100,6059,462100,"Telefonía, videoconferencia y sistemas wifi",3000,1700,"123,08"
2024,031000,03100,6060,462100,Equipamiento informático,10000,11300,"10758,47"
2024,032000,03200,1200,233100,Retribuciones del personal fijo,381666,"405294,43","388484,94"
2024,032000,03200,1210,233100,Retribuciones del personal contratado para cubrir plazas reservadas,10,12,0
2024,032000,03200,1211,233100,Retribuciones del personal contratado para cubrir vacantes,276466,"269287,57","261349,06"
2024,032000,03200,2061,923300,Alquiler de programas,30000,30000,"29934,62"
2024,032000,03200,2120,923300,Edificios y otras construcciones,500,500,"1707,03"
2024,032000,03200,2150,923300,Reparación y conservación de mobiliario diverso,500,500,0
2024,032000,03200,2200,923300,Material de oficina y papel de fotocopiadora,1500,1500,"2540,81"
2024,032000,03200,2200,923302,Material informático,1000,1000,"838,84"
2024,032000,03200,2202,923300,Suscripciones y compra de libros,1500,1500,"1376,4"
2024,032000,03200,2230,923300,Portes,1000,1000,"613,24"
2024,032000,03200,2264,923300,Gastos de comunidades,4000,4000,"3438,99"
2024,032000,03200,2266,923300,"Reuniones, conferencias y cursillos",1000,1000,"832,65"
2024,032000,03200,2268,923300,"Gastos derivados del convenio ""incubadora de sondeos""",4000,4000,"3872,1"
2024,032000,03200,2269,923300,Otros gastos diversos,1500,1500,"702,15"
2024,032000,03200,2273,923302,Diseño e implantación de un sistema de información estadística,165000,165000,"136981,73"
2024,032000,03200,2276,923300,Encargo a TRACASA Instrumental. Otros trabajos estadísticos,10,10,0
2024,032000,03200,2276,923302,Estadísticas económicas,210000,210000,"176772,64"
2024,032000,03200,2276,923303,Encargo a TRACASA Instrumental. Callejero,45000,45000,"38465,97"
2024,032000,03200,2276,923304,Elaboración de modelos de predicción,50000,50000,"57331,99"
2024,032000,03200,2276,923305,Encuestas a hogares,267500,267500,"201686,68"
2024,032000,03200,2279,923300,Otros trabajos realizados por terceros,58000,58000,"45996,24"
2024,032000,03200,2279,923302,Encargo a NASERTIC. Asistencia técnica al Plan de Estadística,0,0,"11180,39"
2024,032000,03200,2280,923300,Energía eléctrica y agua,6000,6000,"5891,97"
2024,032000,03200,2284,923300,Material de limpieza e higiénico,700,700,"188,4"
2024,032000,03200,2301,923300,Locomoción y gastos de viaje,4000,4000,"5092,88"
2024,032000,03200,2400,923300,Traducciones y otros trabajos para publicaciones,35000,35000,"32120,63"
2024,032000,03200,4455,923300,Operaciones derivadas de convenios,10,10,0
2024,032000,03200,4800,923300,Becas para alumnado en prácticas,3000,3000,"2468,68"
2024,032000,03200,6031,923300,Instalaciones,1000,0,0
2024,032000,03200,6059,923302,Otro mobiliario y equipo,1000,"916,12","688,49"
2024,032000,03200,6060,923302,Compra de equipos informáticos,5000,"6083,88","6083,88"
2024,032000,03200,6094,923302,Aplicaciones informáticas,40000,40000,"39999,99"
2024,060000,06000,1000,921100,Retribuciones de altos cargos,64553,66167,"66163,58"
2024,060000,06000,1200,921100,Retribuciones del personal fijo,78231,76680,52567
2024,060000,06000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10,12,0
2024,060000,06000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,63529,"64589,72","58021,32"
2024,060000,06000,2266,921100,"Reuniones, conferencias, cursillos y jornadas",1000,1000,0
2024,060000,06000,2269,921100,Gastos diversos,500,500,"455,51"
2024,060000,06000,2279,921100,Promoción de la marca Navarra y símbolo del Gobierno,380000,380000,"382152,63"
2024,060000,06000,2279,921102,(E) Desarrollo de la Marca Navarra para entidades locales superiores a 30.000 habitantes,75000,75000,"67371,47"
2024,060000,06000,2301,921100,Locomoción y gastos de viaje,2000,2000,"19767,89"
2024,060000,06000,4809,921100,Ejecución sentencias judiciales,10,10,0
2024,060000,06000,6020,921100,Obras,10,10,0
2024,060000,06000,6041,921100,Adquisición de vehículos,10,10,0
2024,060000,06000,6050,921100,Mobiliario,5000,5000,0
2024,060000,06000,6059,921100,Móviles,10,10,"2832,61"
2024,060000,06000,6060,921100,Equipamiento informático,12000,12000,"11001,05"
2024,060000,06000,6094,921100,Proyectos de digitalización,45000,"8119,39","8119,09"
2024,060001,06100,1200,921500,Retribuciones del personal fijo,515128,"460073,88","456234,13"
2024,060001,06100,1210,921500,Retribuciones del personal contratado para cubrir plazas reservadas,10,12,0
2024,060001,06100,1211,921500,Retribuciones del personal contratado para cubrir vacantes,35187,"106379,41","93043,31"
2024,060001,06100,2061,921500,Licencias informáticas y aplicaciones web,5000,5000,"21815,44"
2024,060001,06100,2200,921500,Material de oficina,5000,5000,"4394,61"
2024,060001,06100,2202,921500,Estudios de medios de comunicación y normativa audiovisual,8000,8000,"7607,34"
2024,060001,06100,2202,921502,"Prensa, suscripciones y agencias de noticias",120000,120000,"123228,93"
2024,060001,06100,2262,921500,Publicidad institucional,530000,"666880,61","701605,6"
2024,060001,06100,2262,921502,Actividades de patrocinio,205000,205000,143385
2024,060001,06100,2262,921503,Publicidad en redes sociales,25000,25000,"14056,6"
2024,060001,06100,2262,921505,"Creatividad, infografías y otro material gráfico y audiovisual",80000,80000,"16981,13"
2024,060001,06100,2269,921500,Gastos diversos,3260,3260,855
2024,060001,06100,2276,921500,Trabajos de traducción de contenidos,70000,70000,"29386,24"
2024,060001,06100,2276,921504,Fotografía y producción audiovisual,107000,107000,"118674,01"
2024,060001,06100,2276,921505,Asistencia técnica para la gestión de redes sociales,80000,80000,8591
2024,060001,06100,2276,921506,Comunicación en Seguridad y Emergencias,41948,41948,"41947,92"
2024,060001,06100,2276,921507,Seguimiento de noticias,39204,39204,"27434,99"
2024,060001,06100,2279,921500,Cobertura de actos informativos,20000,20000,"22583,26"
2024,060001,06100,2279,921504,Servicios audiovisuales en el Palacio de Navarra,40000,40000,"26991,49"
2024,060001,06100,4816,921500,(E) Convenio asociación Cultural Nafarpres Multimedia para fomento de revistas locales,50000,50000,50000
2024,060001,06100,6054,921500,Material técnico,15000,15000,"9326,67"
2024,060002,06100,1200,921500,Retribuciones del personal fijo,125975,129123,"127776,48"
2024,060002,06100,1210,921500,Retribuciones del personal contratado para cubrir plazas reservadas,10,12,0
2024,060002,06100,1211,921500,Retribuciones del personal contratado para cubrir vacantes,44821,45942,"45939,18"
2024,060002,06100,2273,921500,Actualización y mantenimiento del portal navarra.es,75000,75000,0
2024,060002,06100,2276,921500,Gestión del catálogo de trámites,39990,39990,"36227,4"
2024,060003,06100,2269,921500,Inspección técnica en materia audiovisual,500,500,0
2024,060003,06100,4709,921500,Televisiones locales de Navarra. Ayudas a la producción audiovisual,450000,450000,"449720,66"
2024,060003,06100,4709,921502,(E) Televisiones autonómicas de Navarra. Ayudas a la producción audiovisual,1700000,1700000,1700000
2024,060003,06100,4709,921503,"Convenio con Napar, Asociación de Empresas de Producción Cinematográfica y Audiovisual de Navarra",21000,21000,21000
2024,060004,06200,1200,921100,Retribuciones del personal fijo,315223,"323566,95","317371,29"
2024,060004,06200,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,51981,"67200,11","67194,58"
2024,060004,06200,1211,921100,Retribuciones del personal contratado para cubrir vacantes,64759,"15174,96","15170,9"
2024,060004,06200,2160,921100,Reparación y conservación de equipamientos,1200,1200,"649,14"
2024,060004,06200,2200,921100,Material de oficina y fotocopiadora,2500,2500,"4244,8"
2024,060004,06200,2202,921100,Suscripciones,1500,1500,"1736,85"
2024,060004,06200,2219,921100,Objetos conmemorativos y obsequios institucionales,15000,15000,"15800,99"
2024,060004,06200,2261,921100,Atenciones protocolarias e institucionales,185000,185000,"111290,7"
2024,060004,06200,2269,921100,Gastos diversos,4000,4000,"8805,32"
2024,060004,06200,2269,921102,Día de Navarra,22000,22000,"47294,6"
2024,060004,06200,2270,921100,Servicio de lavandería,1000,1000,"1326,93"
2024,060004,06200,2279,921102,Servicios externos de hostelería y catering,1500,1500,924
2024,060004,06200,2279,921103,Relaciones institucionales,4000,4000,0
2024,060004,06200,2285,921100,Vestuario del personal auxiliar,4790,4790,"3377,12"
2024,060004,06200,2301,921100,Locomoción y gastos de viaje,2500,2500,"7254,67"
2024,060004,06200,6056,921100,Adquisición de bienes artísticos,5000,5000,0
2024,060004,06200,6059,921100,Adquisición de mobiliario y otros equipamientos,3000,3000,"7428,25"
2024,060005,06200,1200,921900,Retribuciones del personal fijo,343762,"336993,66","334982,79"
2024,060005,06200,1210,921900,Retribuciones del personal contratado para cubrir plazas reservadas,10,12,0
2024,060005,06200,1211,921900,Retribuciones del personal contratado para cubrir vacantes,28050,"45596,82","45592,63"
2024,060005,06200,2061,921900,Licencias programas informáticos,5000,5000,"7319,99"
2024,060005,06200,2120,921900,Mantenimiento del almacén y de la tienda de publicaciones,10000,10000,"826,91"
2024,060005,06200,2239,921900,Portes,4000,4000,"1786,49"
2024,060005,06200,2264,921900,Gastos de comunidad de locales,6200,6200,"6740,16"
2024,060005,06200,2279,921900,Servicios externos de asistencia técnica,20000,20000,"17808,49"
2024,060005,06200,2280,921900,"Energía eléctrica, agua y gas",15000,15000,"9653,01"
2024,060005,06200,2400,921900,Edición de publicaciones en distintos soportes,43745,43745,"41813,33"
2024,080000,08000,1000,232200,Retribuciones de altos cargos,64553,66167,"66163,58"
2024,080000,08000,1200,232200,Retribuciones del personal fijo,21587,22128,"22124,49"
2024,080000,08000,1210,232200,Retribuciones del personal contratado para cubrir plazas reservadas,27226,"15006,56","14927,8"
2024,080000,08000,1211,232200,Retribuciones del personal contratado para cubrir vacantes,10,"12914,44","12902,43"
