2024,920003,93000,2280,231B00,"Energía eléctrica, agua, gas y calefacción",367500,367500,0,0%,0
2024,920005,93100,4819,231B02,"Subvención al Teléfono de la Esperanza, acompañamiento en cr",98780,98780,0,0%,0
2024,920005,93100,4819,231B09,"Fondo 0,7%. Entidades del área de personas con discapacidad.",726870,726870,0,0%,0
2024,920005,93100,4819,231B11,"Fondo 0,7%. Entidades del área de personas con discapacidad.",1428630,1428630,0,0%,0
2024,920005,93100,4819,231B12,"Fondo 0,7%. Entidades del área de personas con discapacidad.",324990,324990,0,0%,0
2024,920005,93100,4819,231B21,"Subvención a ASORNA, promoción de accesibilidad de personas",159177,159177,0,0%,0
2024,920005,93100,4819,231B35,"Fondo 0,7%. Asociaciones de mayores. Subvenciones funcionami",624138,624138,0,0%,0
2024,920005,93100,4819,231B36,"Fondo 0,7%. Asociaciones de mayores. Subvenciones programas",757948,757948,0,0%,0
2024,920005,93100,7819,231B08,"(E) Convenio con PLENA INCLUSIÓN para el proyecto ""Transform",38000,38000,0,0%,0
2024,920008,93300,4455,231700,"(E) Convenio UPNA. Diseño, seguimiento y evaluación de progr",8000,8000,0,0%,0
2024,920008,93300,4819,231702,"Fondo 0,7%. Convocatoria de subvenciones en el ámbito del me",657674,657674,0,0%,0
2024,920008,93300,4819,231707,"(E) Convenio con la Asociación Haziak, proyecto Sófora",35000,35000,0,0%,0
2024,950000,96300,2280,241300,"Energía eléctrica, agua y gas",180000,180000,0,0%,0
2024,970000,97000,2202,494100,"Suscripciones, libros y publicaciones",1100,1100,0,0%,0
2024,970000,97000,2280,494100,"Energía eléctrica, agua, gas y calefacción",30000,30000,0,0%,0
2024,970000,97000,4819,494112,"Convenio con GELTOKI para fomentar la economía social, solid",100000,100000,0,0%,0
2024,A00000,A0000,2120,331100,"Reparación, mantenimiento y conservación de edificios",31690,31690,0,0%,0
2024,A00000,A0000,2150,331100,"Reparación, mantenimiento y conservación de mobiliario y ens",5000,5000,0,0%,0
2024,A00000,A0000,2202,331100,"Suscripciones, libros y prensa",2000,2000,0,0%,0
2024,A00000,A0000,2239,331100,"Mensajería, reparto y transportes",1000,1000,0,0%,0
2024,A00000,A0000,2276,331100,"Auditorías, estudios e informes",1000,1000,0,0%,0
2024,A00000,A0000,2280,331100,"Calefacción, luz y agua",125000,125000,0,0%,0
2024,A20000,A2000,2266,334102,"Gastos de organización de concursos, encuentros y otros acto",15000,15000,0,0%,0
2024,A20000,A2010,2268,334200,"Premio Navarro Villoslada de literatura, premio metálico",30000,30000,0,0%,0
2024,A20001,A2100,2262,337100,"Promoción, difusión del patrimonio histórico y Ley Foral de",140000,140000,0,0%,0
2024,A20001,A2100,2276,337100,"Estudios, informes y trabajos técnicos",100000,100000,0,0%,0
2024,A20001,A2100,2280,337100,"Calefacción, luz y agua",16000,16000,0,0%,0
2024,A20001,A2100,6021,337100,"Conservación, restauración y adecuación de monumentos del Go",1455000,1455000,0,0%,0
2024,A20001,A2100,7819,337102,"MRR Medidas de conservación, restauración en Bienes de Inter",0,0,0,-,0
2024,A20002,A2500,2239,331100,"Mensajería, reparto y transportes",2000,2000,0,0%,0
2024,A20002,A2500,4400,334102,"NICDO. Desarrollo de la Industria Musical, Música en vivo, N",1700000,1700000,0,0%,0
2024,A20002,A2500,4709,334103,"ARTEM EXPORTA: Ayudas a eventos, festivales y certámenes de",175000,175000,0,0%,0
2024,A20003,A2300,2120,333100,"Reparación, mantenimiento y conservación de edificios",100000,100000,0,0%,0
2024,A20003,A2300,2150,333100,"Reparación, mantenimiento y conservación de mobiliario y equ",4500,4500,0,0%,0
2024,A20003,A2300,2279,333100,"Programa de apoyo a la música, danza y expresiones verbales",75000,75000,0,0%,0
2024,A20003,A2300,2280,333100,"Calefacción, luz y agua",180000,180000,0,0%,0
2024,A20003,A2300,6020,333100,"Obras, estudios y proyectos en edificios",170000,170000,0,0%,0
2024,A20003,A2300,6090,333102,"Inventario, catalogación y digitalización de fondos",125000,125000,0,0%,0
2024,A21001,A2400,2120,332200,"Reparación, mantenimiento y conservación de edificios",210000,210000,0,0%,0
2024,A21001,A2400,2280,332200,"Calefacción, luz y agua",550000,550000,0,0%,0
2024,A21001,A2400,6081,332206,"Catalogación, conservación y difusión de fondos documentales",5000,5000,0,0%,0
2024,A21001,A2400,6081,332207,"Catalogación, conservación y difusión del patrimonio bibliog",20000,20000,0,0%,0
2024,A21002,A2200,2202,332100,"Suscripciones, libros y prensa",3500,3500,0,0%,0
2024,A21002,A2200,2266,332100,"Reuniones, conferencias, cursillos y jornadas",50000,50000,0,0%,0
2024,A21002,A2200,2280,332100,"Calefacción, luz y agua",150000,150000,0,0%,0
2024,A30000,A3000,2202,432100,"Suscripciones, libros y prensa",1500,1500,0,0%,0
